kr_id,kr_subsection,old_id,authorityID,json_key,title,category,alt
KR6q0265,KR6q,X68n1318,CA0001187,X1318,續古尊宿語要,禪宗部類,
KR6q0266,KR6q,X69n1320,CA0005476,X1320,四家語錄（序．引．跋）,禪宗部類,
KR6q0267,KR6q,X69n1321,CA0002161,X1321,馬祖道一禪師廣錄（四家語錄卷一）,禪宗部類,
KR6q0268,KR6q,X69n1322,CA0000159,X1322,百丈懷海禪師語錄（四家語錄卷二）,禪宗部類,
KR6q0269,KR6q,X69n1323,CA0000158,X1323,百丈懷海禪師廣錄（四家語錄卷三）,禪宗部類,
KR6q0270,KR6q,X69n1326,CA0005479,X1326,五家語錄（序）,禪宗部類,
KR6q0271,KR6q,X69n1333,CA0003666,X1333,雪峰義存禪師語錄（真覺禪師語錄）,禪宗部類,
KR6q0272,KR6q,X69n1335,CA0002904,X1335,善慧大士語錄,禪宗部類,
KR6q0273,KR6q,X69n1336,CA0002378,X1336,龐居士語錄,禪宗部類,
KR6q0274,KR6q,X69n1338,CA0003091,X1338,石霜楚圓禪師語錄,禪宗部類,
KR6q0275,KR6q,X69n1339,CA0005488,X1339,瑯琊慧覺禪師語錄（序）,禪宗部類,
KR6q0276,KR6q,X69n1340,CA0005489,X1340,黃龍四家錄（序）,禪宗部類,
KR6q0277,KR6q,X69n1342,CA0005491,X1342,雲菴克文禪師語錄（敘．疏．附錄）,禪宗部類,
KR6q0278,KR6q,X69n1343,CA0000252,X1343,寶覺祖心禪師語錄（黃龍四家錄第二）,禪宗部類,
KR6q0279,KR6q,X69n1344,CA0002766,X1344,死心悟新禪師語錄（黃龍四家錄第三）,禪宗部類,
KR6q0280,KR6q,X69n1345,CA0000439,X1345,超宗慧方禪師語錄（黃龍四家錄第四）,禪宗部類,
KR6q0281,KR6q,X69n1346,CA0003665,X1346,雪峰慧空禪師語錄,禪宗部類,
KR6q0282,KR6q,X69n1347,CA0000430,X1347,長靈守卓禪師語錄,禪宗部類,
KR6q0283,KR6q,X69n1348,CA0003664,X1348,雪菴從瑾禪師頌古,禪宗部類,
KR6q0284,KR6q,X69n1350,CA0005011,X1350,保寧仁勇禪師語錄,禪宗部類,
KR6q0285,KR6q,X69n1351,CA0000134,X1351,白雲守端禪師語錄,禪宗部類,
KR6q0286,KR6q,X69n1352,CA0000135,X1352,白雲守端禪師廣錄,禪宗部類,
KR6q0287,KR6q,X69n1353,CA0001907,X1353,開福道寧禪師語錄,禪宗部類,
KR6q0288,KR6q,X69n1354,CA0003910,X1354,月林師觀禪師語錄,禪宗部類,
KR6q0289,KR6q,X69n1355,CA0003428,X1355,無門慧開禪師語錄,禪宗部類,
KR6q0290,KR6q,X69n1356,CA0002480,X1356,普菴印肅禪師語錄,禪宗部類,
KR6q0291,KR6q,X69n1357,CA0001059,X1357,佛果克勤禪師心要,禪宗部類,
KR6q0292,KR6q,X69n1358,CA0001341,X1358,虎丘紹隆禪師語錄,禪宗部類,
KR6q0293,KR6q,X69n1359,CA0003788,X1359,應菴曇華禪師語錄,禪宗部類,
KR6q0294,KR6q,X69n1360,CA0003533,X1360,瞎堂慧遠禪師廣錄,禪宗部類,
KR6q0295,KR6q,X69n1361,CA0001516,X1361,濟顛道濟禪師語錄,禪宗部類,
KR6q0296,KR6q,X69n1362,CA0002486,X1362,普覺宗杲禪師語錄,禪宗部類,
KR6q0297,KR6q,X69n1363,CA0003520,X1363,西山亮禪師語錄,禪宗部類,
KR6q0298,KR6q,X69n1364,CA0003190,X1364,率菴梵琮禪師語錄,禪宗部類,
KR6q0299,KR6q,X69n1365,CA0000288,X1365,北磵居簡禪師語錄,禪宗部類,
KR6q0300,KR6q,X69n1366,CA0003505,X1366,物初大觀禪師語錄,禪宗部類,
KR6q0301,KR6q,X69n1367,CA0003579,X1367,笑隱大訢禪師語錄,禪宗部類,
KR6q0302,KR6q,X69n1368,CA0003678,X1368,偃溪廣聞禪師語錄,禪宗部類,
KR6q0303,KR6q,X69n1369,CA0000575,X1369,大川普濟禪師語錄,禪宗部類,
KR6q0304,KR6q,X69n1370,CA0001469,X1370,淮海原肇禪師語錄,禪宗部類,
KR6q0305,KR6q,X69n1371,CA0001593,X1371,介石智朋禪師語錄,禪宗部類,
KR6q0306,KR6q,X69n1372,CA0003445,X1372,無文道燦禪師語錄,禪宗部類,
KR6q0308,KR6q,X70n1374,CA0002120,X1374,龍源介清禪師語錄,禪宗部類,
KR6q0309,KR6q,X70n1375,CA0000371,X1375,曹源道生禪師語錄,禪宗部類,
KR6q0310,KR6q,X70n1376,CA0000475,X1376,痴絕道冲禪師語錄,禪宗部類,
KR6q0311,KR6q,X70n1377,CA0002850,X1377,松源崇嶽禪師語錄,禪宗部類,
KR6q0312,KR6q,X70n1378,CA0003430,X1378,無明慧性禪師語錄,禪宗部類,
KR6q0313,KR6q,X70n1379,CA0003926,X1379,運菴普巖禪師語錄,禪宗部類,
KR6q0314,KR6q,X70n1381,CA0002417,X1381,破菴祖先禪師語錄,禪宗部類,
KR6q0315,KR6q,X70n1382,CA0003454,X1382,無準師範禪師語錄,禪宗部類,
KR6q0316,KR6q,X70n1383,CA0003453,X1383,無準和尚奏對語錄,禪宗部類,
KR6q0317,KR6q,X70n1384,CA0001905,X1384,絕岸可湘禪師語錄,禪宗部類,
KR6q0318,KR6q,X70n1385,CA0002580,X1385,樵隱悟逸禪師語錄,禪宗部類,
KR6q0319,KR6q,X70n1386,CA0003092,X1386,石田法薰禪師語錄,禪宗部類,
KR6q0320,KR6q,X70n1387,CA0001544,X1387,劍關子益禪師語錄,禪宗部類,
KR6q0321,KR6q,X70n1388,CA0001471,X1388,環溪惟一禪師語錄,禪宗部類,
KR6q0322,KR6q,X70n1389,CA0003525,X1389,希叟紹曇禪師語錄,禪宗部類,
KR6q0323,KR6q,X70n1390,CA0003524,X1390,希叟紹曇禪師廣錄,禪宗部類,
KR6q0324,KR6q,X70n1391,CA0003521,X1391,西巖了慧禪師語錄,禪宗部類,
KR6q0325,KR6q,X70n1392,CA0003908,X1392,月磵禪師語錄,禪宗部類,
KR6q0326,KR6q,X70n1393,CA0002410,X1393,平石如砥禪師語錄,禪宗部類,
KR6q0327,KR6q,X70n1394,CA0000804,X1394,斷橋妙倫禪師語錄,禪宗部類,
KR6q0328,KR6q,X70n1395,CA0001010,X1395,方山文寶禪師語錄,禪宗部類,
KR6q0329,KR6q,X70n1396,CA0003400,X1396,無見先覩禪師語錄,禪宗部類,
KR6q0330,KR6q,X70n1397,CA0003670,X1397,雪巖祖欽禪師語錄,禪宗部類,
KR6q0331,KR6q,X70n1398,CA0001310,X1398,海印昭如禪師語錄,禪宗部類,
KR6q0332,KR6q,X70n1399,CA0003093,X1399,石屋清洪禪師語錄,禪宗部類,
KR6q0333,KR6q,X70n1400,CA0001131,X1400,高峰原妙禪師語錄,禪宗部類,
KR6q0334,KR6q,X70n1401,CA0001130,X1401,高峰原妙禪師禪要,禪宗部類,
KR6q0335,KR6q,X70n1402,CA0003229,X1402,天目明本禪師雜錄,禪宗部類,
KR6q0336,KR6q,X70n1403,CA0003233,X1403,天如惟則禪師語錄,禪宗部類,
KR6q0337,KR6q,X71n1404,CA0003501,X1404,兀菴普寧禪師語錄,禪宗部類,
KR6q0338,KR6q,X71n1405,CA0003094,X1405,石溪心月禪師語錄,禪宗部類,
KR6q0339,KR6q,X71n1406,CA0003095,X1406,石溪心月禪師雜錄,禪宗部類,
KR6q0340,KR6q,X71n1407,CA0003627,X1407,虛舟普度禪師語錄,禪宗部類,
KR6q0341,KR6q,X71n1408,CA0001513,X1408,即休契了禪師拾遺集,禪宗部類,
KR6q0342,KR6q,X71n1409,CA0003909,X1409,月江正印禪師語錄,禪宗部類,
KR6q0343,KR6q,X71n1410,CA0003215,X1410,曇芳守忠禪師語錄,禪宗部類,
KR6q0344,KR6q,X71n1411,CA0001333,X1411,橫川行珙禪師語錄,禪宗部類,
KR6q0345,KR6q,X71n1412,CA0001179,X1412,古林清茂禪師語錄,禪宗部類,
KR6q0346,KR6q,X71n1413,CA0001178,X1413,古林清茂禪師拾遺偈頌,禪宗部類,
KR6q0347,KR6q,X71n1414,CA0002064,X1414,了菴清欲禪師語錄,禪宗部類,
KR6q0348,KR6q,X71n1415,CA0002316,X1415,穆菴文康禪師語錄,禪宗部類,
KR6q0349,KR6q,X71n1416,CA0003189,X1416,恕中無慍禪師語錄,禪宗部類,
KR6q0350,KR6q,X71n1417,CA0002066,X1417,了堂惟一禪師語錄,禪宗部類,
KR6q0351,KR6q,X71n1418,CA0000728,X1418,呆菴普莊禪師語錄,禪宗部類,
KR6q0352,KR6q,X71n1419,CA0003862,X1419,元叟行端禪師語錄,禪宗部類,
KR6q0353,KR6q,X71n1420,CA0000509,X1420,楚石梵琦禪師語錄,禪宗部類,
KR6q0354,KR6q,X71n1421,CA0003845,X1421,愚菴智及禪師語錄,禪宗部類,
KR6q0355,KR6q,X71n1422,CA0002329,X1422,南石文琇禪師語錄,禪宗部類,
KR6q0356,KR6q,X71n1423,CA0003275,X1423,投子義青禪師語錄,禪宗部類,
KR6q0357,KR6q,X71n1424,CA0003274,X1424,投子義青禪師語錄,禪宗部類,
KR6q0358,KR6q,X71n1425,CA0000729,X1425,丹霞子淳禪師語錄,禪宗部類,
KR6q0359,KR6q,X71n1426,CA0004049,X1426,真歇清了禪師語錄,禪宗部類,
KR6q0360,KR6q,X72n1428,CA0001823,X1428,淨慈慧暉禪師語錄,禪宗部類,
KR6q0361,KR6q,X72n1431,CA0003923,X1431,雲外雲岫禪師語錄,禪宗部類,
KR6q0362,KR6q,X72n1432,CA0003429,X1432,無明慧經禪師語錄,禪宗部類,
KR6q0363,KR6q,X72n1433,CA0001494,X1433,晦臺元鏡禪師語錄,禪宗部類,
KR6q0364,KR6q,X72n1434,CA0001546,X1434,見如元謐禪師語錄,禪宗部類,
KR6q0365,KR6q,X72n1435,CA0003450,X1435,無異元來禪師廣錄,禪宗部類,
KR6q0366,KR6q,X72n1436,CA0005498,X1436,博山無異大禪語錄集要,禪宗部類,
KR6q0367,KR6q,X72n1437,CA0003800,X1437,永覺元賢禪師廣錄,禪宗部類,
KR6q0368,KR6q,X72n1438,CA0003331,X1438,為霖道霈禪師秉拂語錄,禪宗部類,
KR6q0369,KR6q,X72n1439,CA0003332,X1439,為霖道霈禪師餐香錄,禪宗部類,
KR6q0370,KR6q,X72n1440,CA0003333,X1440,為霖道霈禪師還山錄,禪宗部類,
KR6q0371,KR6q,X72n1441,CA0003330,X1441,為霖禪師雲山法會錄,禪宗部類,
KR6q0372,KR6q,X72n1442,CA0003329,X1442,為霖禪師旅泊菴稿,禪宗部類,
KR6q0373,KR6q,X72n1443,CA0003960,X1443,宗寶道獨禪師語錄,禪宗部類,
KR6q0374,KR6q,X72n1444,CA0004015,X1444,湛然圓澄禪師語錄,禪宗部類,
KR6q0375,KR6q,X73n1445,CA0003657,X1445,玄沙師備禪師廣錄,禪宗部類,
KR6q0376,KR6q,X73n1446,CA0003658,X1446,玄沙師備禪師語錄,禪宗部類,
KR6q0377,KR6q,X73n1447,CA0001543,X1447,薦福承古禪師語錄,禪宗部類,
KR6q0378,KR6q,X73n1448,CA0000828,X1448,法昌倚遇禪師語錄,禪宗部類,
KR6q0379,KR6q,X73n1449,CA0003388,X1449,吳山淨端禪師語錄,禪宗部類,
KR6q0380,KR6q,X73n1450,CA0001489,X1450,慧林宗本禪師別錄,禪宗部類,
KR6q0381,KR6q,X73n1451,CA0000379,X1451,慈受懷深禪師廣錄,禪宗部類,
KR6q0382,KR6q,X73n1452,CA0003955,X1452,紫柏尊者全集,禪宗部類,
KR6q0383,KR6q,X73n1453,CA0003954,X1453,紫柏尊者別集,禪宗部類,
KR6q0384,KR6q,X73n1454,CA0003917,X1454,雲谷和尚語錄,禪宗部類,
KR6q0385,KR6q,X73n1455,CA0002976,X1455,聖箭堂述古,禪宗部類,
KR6q0386,KR6q,X73n1456,CA0001312,X1456,憨山老人夢遊集,禪宗部類,
KR6q0387,KR6q,X73n1457,CA0003920,X1457,雲門麥浪懷禪師宗門設難,禪宗部類,
KR6q0388,KR6q,X73n1458,CA0003966,X1458,宗門寶積錄（序．凡例．目錄）,禪宗部類,
KR6q0389,KR6q,J22nB116,CA0004944,JB116,憨山老人夢遊全集,禪宗部類,
KR6q0390,KR6q,J10nA158,CA0005695,JA158,密雲禪師語錄,禪宗部類,
KR6q0391,KR6q,J24nB137,CA0005828,JB137,趙州和尚語錄,禪宗部類,
KR6q0392,KR6q,J24nB138,CA0005829,JB138,雲門匡真禪師語錄,禪宗部類,
KR6q0393,KR6q,J25nB154,CA0005845,JB154,松隱唯菴然和尚語錄,禪宗部類,
KR6q0394,KR6q,J25nB155,CA0005846,JB155,無趣老人語錄,禪宗部類,
KR6q0395,KR6q,J25nB156,CA0003398,JB156,無幻禪師語錄,禪宗部類,
KR6q0396,KR6q,J25nB163,CA0005853,JB163,古庭禪師語錄輯略,禪宗部類,
KR6q0397,KR6q,J25nB171,CA0005857,JB171,天隱和尚語錄,禪宗部類,
KR6q0398,KR6q,J25nB173,CA0005859,JB173,壽昌無明和尚語錄,禪宗部類,
KR6q0399,KR6q,J25nB174,CA0005860,JB174,天界覺浪盛禪師語錄,禪宗部類,
KR6q0400,KR6q,J25nB175,CA0005861,JB175,大溈五峰學禪師語錄,禪宗部類,
KR6q0401,KR6q,J25nB176,CA0004952,JB176,大溈密印寺養拙明禪師語錄,禪宗部類,
KR6q0402,KR6q,J26nB177,CA0002419,JB177,破山禪師語錄,禪宗部類,
KR6q0403,KR6q,J26nB178,CA0001014,JB178,費隱禪師語錄,禪宗部類,
KR6q0404,KR6q,J26nB182,CA0003284,JB182,萬如禪師語錄,禪宗部類,
KR6q0405,KR6q,J26nB183,CA0005863,JB183,雪竇石奇禪師語錄,禪宗部類,
KR6q0406,KR6q,J26nB184,CA0005864,JB184,牧雲和尚七會語錄,禪宗部類,
KR6q0407,KR6q,J26nB185,CA0001114,JB185,浮石禪師語錄,禪宗部類,
KR6q0408,KR6q,J26nB186,CA0005865,JB186,林野奇禪師語錄,禪宗部類,
KR6q0409,KR6q,J26nB187,CA0005866,JB187,天岸昇禪師語錄,禪宗部類,
KR6q0410,KR6q,J26nB188,CA0005867,JB188,入就瑞白禪師語錄,禪宗部類,
KR6q0411,KR6q,J27nB189,CA0005868,JB189,三宜盂禪師語錄,禪宗部類,
KR6q0412,KR6q,J27nB191,CA0005869,JB191,象田即念禪師語錄,禪宗部類,
KR6q0413,KR6q,J27nB192,CA0005870,JB192,大休珠禪師語錄,禪宗部類,
KR6q0414,KR6q,J27nB193,CA0003787,JB193,隱元禪師語錄,禪宗部類,
KR6q0415,KR6q,J27nB194,CA0005871,JB194,昭覺丈雪醉禪師語錄,禪宗部類,
KR6q0416,KR6q,J27nB196,CA0005873,JB196,鴛湖用禪師語錄,禪宗部類,
KR6q0417,KR6q,J27nB197,CA0005874,JB197,博山無異大師語錄集要,禪宗部類,
KR6q0418,KR6q,J27nB198,CA0003667,JB198,雪關禪師語錄,禪宗部類,
KR6q0419,KR6q,J27nB199,CA0005875,JB199,雪關和尚語錄,禪宗部類,
KR6q0420,KR6q,J27nB200,CA0005876,JB200,石霜爾瞻尊禪師語錄,禪宗部類,
KR6q0421,KR6q,J28nB202,CA0000136,JB202,百癡禪師語錄,禪宗部類,
KR6q0422,KR6q,J28nB203,CA0005878,JB203,雲峨喜禪師語錄,禪宗部類,
KR6q0423,KR6q,J28nB204,CA0005879,JB204,斌雅禪師語錄,禪宗部類,
KR6q0424,KR6q,J28nB205,CA0005880,JB205,介為舟禪師語錄,禪宗部類,
KR6q0425,KR6q,J28nB206,CA0005881,JB206,笑堂和尚語錄,禪宗部類,
KR6q0426,KR6q,J28nB208,CA0005883,JB208,古雪哲禪師語錄,禪宗部類,
KR6q0427,KR6q,J28nB209,CA0005884,JB209,永濟融禪師語錄,禪宗部類,
KR6q0428,KR6q,J28nB210,CA0005885,JB210,伏獅祇園禪師語錄,禪宗部類,
KR6q0429,KR6q,J28nB211,CA0005886,JB211,季總徹禪師語錄,禪宗部類,
KR6q0430,KR6q,J28nB212,CA0005887,JB212,二隱謐禪師語錄,禪宗部類,
KR6q0431,KR6q,J28nB213,CA0005888,JB213,芝巖秀禪師語錄,禪宗部類,
KR6q0432,KR6q,J28nB218,CA0005893,JB218,懶石聆禪師語錄,禪宗部類,
KR6q0433,KR6q,J28nB219,CA0005894,JB219,紫竹林顓愚衡和尚語錄,禪宗部類,
KR6q0434,KR6q,J28nB220,CA0005895,JB220,法璽印禪師語錄,禪宗部類,
KR6q0435,KR6q,J28nB221,CA0005896,JB221,楞嚴法璽印禪師語錄,禪宗部類,
KR6q0436,KR6q,J29nB222,CA0005897,JB222,夔州臥龍字水禪師語錄,禪宗部類,
KR6q0437,KR6q,J29nB223,CA0002894,JB223,山暉禪師語錄,禪宗部類,
KR6q0438,KR6q,J29nB224,CA0005898,JB224,嵩山野竹禪師語錄,禪宗部類,
KR6q0439,KR6q,J29nB229,CA0005903,JB229,法瀾澂禪師語錄,禪宗部類,
KR6q0440,KR6q,J29nB230,CA0005904,JB230,天王水鑑海和尚六會錄,禪宗部類,
KR6q0441,KR6q,J29nB231,CA0004955,JB231,天王水鑑海和尚五會錄,禪宗部類,
KR6q0442,KR6q,J29nB232,CA0004956,JB232,天王水鑑海和尚住金粟語錄,禪宗部類,
KR6q0443,KR6q,J29nB233,CA0005905,JB233,介菴進禪師語錄,禪宗部類,
KR6q0444,KR6q,J29nB234,CA0005906,JB234,一初元禪師語錄,禪宗部類,
KR6q0445,KR6q,J29nB235,CA0002054,JB235,蓮月禪師語錄,禪宗部類,
KR6q0446,KR6q,J29nB236,CA0004957,JB236,玉泉蓮月正禪師語錄,禪宗部類,
KR6q0447,KR6q,J29nB237,CA0005907,JB237,月幢了禪師語錄,禪宗部類,
KR6q0448,KR6q,J29nB238,CA0005908,JB238,聚雲吹萬真禪師語錄,禪宗部類,
KR6q0449,KR6q,J29nB239,CA0004958,JB239,吹萬禪師語錄,禪宗部類,
KR6q0450,KR6q,J29nB240,CA0005909,JB240,慶忠鐵壁機禪師語錄,禪宗部類,
KR6q0451,KR6q,J29nB241,CA0004959,JB241,慶忠鐵壁機禪師語錄,禪宗部類,
KR6q0452,KR6q,J29nB242,CA0005910,JB242,鐵眉三巴掌禪師語錄,禪宗部類,
KR6q0453,KR6q,J29nB243,CA0005911,JB243,耳庵嵩禪師語錄,禪宗部類,
KR6q0454,KR6q,J29nB244,CA0005912,JB244,三山來禪師語錄,禪宗部類,
KR6q0455,KR6q,J29nB246,CA0005914,JB246,嘉興退菴斷愚智禪師語錄,禪宗部類,
KR6q0456,KR6q,J29nB247,CA0005915,JB247,普光坦菴禪師語錄,禪宗部類,
KR6q0457,KR6q,J29nB248,CA0005916,JB248,達變權禪師語錄,禪宗部類,
KR6q0458,KR6q,J29nB249,CA0005917,JB249,方融璽禪師語錄,禪宗部類,
KR6q0459,KR6q,J32nB272,CA0005937,JB272,明州天童景德禪寺宏智覺禪師語錄,禪宗部類,
KR6q0460,KR6q,J32nB273,CA0005938,JB273,千巖和尚語錄,禪宗部類,
KR6q0461,KR6q,J32nB275,CA0005939,JB275,興善南明廣禪師語錄,禪宗部類,
KR6q0462,KR6q,J32nB276,CA0000346,JB276,不會禪師語錄,禪宗部類,
KR6q0463,KR6q,J33nB280,CA0004967,JB280,神鼎雲外澤禪師語錄,禪宗部類,
KR6q0464,KR6q,J33nB281,CA0005944,JB281,壇溪梓舟船禪師語錄,禪宗部類,
KR6q0465,KR6q,J33nB282,CA0004968,JB282,虛舟省禪師語錄,禪宗部類,
KR6q0466,KR6q,J33nB284,CA0005946,JB284,益州嵩山野竹禪師後錄,禪宗部類,
KR6q0467,KR6q,J33nB285,CA0005947,JB285,兜率不磷堅禪師語錄,禪宗部類,
KR6q0468,KR6q,J33nB286,CA0005948,JB286,攖寧靜禪師語錄,禪宗部類,
KR6q0469,KR6q,J33nB287,CA0005949,JB287,自閒覺禪師語錄,禪宗部類,
KR6q0470,KR6q,J33nB288,CA0001315,JB288,憨予暹禪師語錄,禪宗部類,
KR6q0471,KR6q,J33nB294,CA0005951,JB294,雲溪俍亭挺禪師語錄,禪宗部類,
KR6q0472,KR6q,J34nB298,CA0005952,JB298,屾峰憲禪師語錄,禪宗部類,
KR6q0473,KR6q,J34nB299,CA0005953,JB299,三峰藏和尚語錄,禪宗部類,
KR6q0474,KR6q,J34nB300,CA0000441,JB300,朝宗禪師語錄,禪宗部類,
KR6q0475,KR6q,J34nB301,CA0005954,JB301,南嶽繼起和尚語錄,禪宗部類,
KR6q0476,KR6q,J34nB303,CA0005955,JB303,燮雲璣禪師國清無畏堂語錄,禪宗部類,
KR6q0477,KR6q,J34nB305,CA0004970,JB305,國清大庾韜禪師語錄,禪宗部類,
KR6q0478,KR6q,J34nB306,CA0005957,JB306,內紹種禪師語錄,禪宗部類,
KR6q0479,KR6q,J34nB308,CA0005959,JB308,象崖珽禪師語錄,禪宗部類,
KR6q0480,KR6q,J34nB309,CA0005960,JB309,雲腹智禪師語錄,禪宗部類,
KR6q0481,KR6q,J34nB310,CA0005961,JB310,雲叟住禪師語錄,禪宗部類,
KR6q0482,KR6q,J34nB312,CA0004971,JB312,天界覺浪盛禪師嘉禾語錄,禪宗部類,
KR6q0483,KR6q,J34nB313,CA0005963,JB313,青原愚者智禪師語錄,禪宗部類,
KR6q0484,KR6q,J35nB336,CA0005967,JB336,南海寶象林慧弓詗禪師語錄,禪宗部類,
KR6q0485,KR6q,J35nB337,CA0005968,JB337,寶持總禪師語錄,禪宗部類,
KR6q0486,KR6q,J35nB340,CA0005971,JB340,慧覺衣禪師語錄,禪宗部類,
KR6q0487,KR6q,J35nB341,CA0004973,JB341,佛語御禪師語錄,禪宗部類,
KR6q0488,KR6q,J35nB342,CA0005972,JB342,華嚴聖可禪師語錄,禪宗部類,
KR6q0489,KR6q,J35nB343,CA0005973,JB343,廣福山勝覺寺密印禪師語錄,禪宗部類,
KR6q0490,KR6q,J36nB345,CA0005975,JB345,蘇州竹庵衍禪師語錄,禪宗部類,
KR6q0491,KR6q,J36nB346,CA0004974,JB346,古林如禪師語錄,禪宗部類,
KR6q0492,KR6q,J36nB352,CA0005979,JB352,東山破峰重禪師語錄,禪宗部類,
KR6q0493,KR6q,J36nB353,CA0005980,JB353,雲幻宸禪師語錄,禪宗部類,
KR6q0494,KR6q,J36nB355,CA0005981,JB355,綠蘿恒秀林禪師語錄,禪宗部類,
KR6q0495,KR6q,J36nB356,CA0005982,JB356,奇然智禪師語錄,禪宗部類,
KR6q0496,KR6q,J36nB357,CA0005983,JB357,秀野林禪師語錄,禪宗部類,
KR6q0497,KR6q,J36nB358,CA0005984,JB358,智覃正禪師語錄,禪宗部類,
KR6q0498,KR6q,J36nB359,CA0000155,JB359,百愚禪師語錄,禪宗部類,
KR6q0499,KR6q,J36nB362,CA0005987,JB362,觀濤奇禪師語錄,禪宗部類,
KR6q0500,KR6q,J36nB363,CA0005988,JB363,文穆念禪師語錄,禪宗部類,
KR6q0501,KR6q,J36nB364,CA0005989,JB364,佛古聞禪師語錄,禪宗部類,
KR6q0502,KR6q,J36nB365,CA0005990,JB365,石璞質禪師語錄,禪宗部類,
KR6q0503,KR6q,J36nB366,CA0000581,JB366,大方禪師語錄,禪宗部類,
KR6q0504,KR6q,J36nB367,CA0005991,JB367,寂光豁禪師語錄,禪宗部類,
KR6q0505,KR6q,J36nB368,CA0005992,JB368,天台通玄寺獨朗禪師語錄,禪宗部類,
KR6q0506,KR6q,J36nB369,CA0005993,JB369,蔗菴範禪師語錄,禪宗部類,
KR6q0507,KR6q,J37nB370,CA0005994,JB370,草堂耨雲實禪師語錄,禪宗部類,
KR6q0508,KR6q,J37nB371,CA0001098,JB371,佛冤禪師語錄,禪宗部類,
KR6q0509,KR6q,J37nB372,CA0005995,JB372,印心佛敏訥禪師語錄,禪宗部類,
KR6q0510,KR6q,J37nB383,CA0001314,JB383,憨休禪師語錄,禪宗部類,
KR6q0511,KR6q,J37nB386,CA0006007,JB386,遠菴僼禪師語錄,禪宗部類,
KR6q0512,KR6q,J37nB387,CA0006008,JB387,古宿尊禪師語錄,禪宗部類,
KR6q0513,KR6q,J37nB388,CA0006009,JB388,神鼎一揆禪師語錄,禪宗部類,
KR6q0514,KR6q,J37nB389,CA0006010,JB389,洪山俞昭允汾禪師語錄,禪宗部類,
KR6q0515,KR6q,J37nB390,CA0006011,JB390,北京楚林禪師語錄,禪宗部類,
KR6q0516,KR6q,J37nB391,CA0006012,JB391,長目電禪師語錄,禪宗部類,
KR6q0517,KR6q,J37nB392,CA0006013,JB392,寒松操禪師語錄,禪宗部類,
KR6q0518,KR6q,J37nB393,CA0006014,JB393,華巖還初佛禪師語錄,禪宗部類,
KR6q0519,KR6q,J37nB394,CA0006015,JB394,翼菴禪師語錄,禪宗部類,
KR6q0520,KR6q,J37nB395,CA0006016,JB395,荊南內護國寺啟真誠禪師語錄,禪宗部類,
KR6q0521,KR6q,J37nB396,CA0006017,JB396,終南山蟠龍子肅禪師語錄,禪宗部類,
KR6q0522,KR6q,J37nB399,CA0006020,JB399,鶴林天樹植禪師語錄,禪宗部類,
KR6q0523,KR6q,J37nB400,CA0004068,JB400,知空蘊禪師語錄,禪宗部類,
KR6q0524,KR6q,J37nB401,CA0006021,JB401,浦峰長明炅禪師語錄,禪宗部類,
KR6q0525,KR6q,J37nB402,CA0006022,JB402,浦峰法柱棟禪師語錄,禪宗部類,
KR6q0526,KR6q,J38nB406,CA0006026,JB406,廬山天然禪師語錄,禪宗部類,
KR6q0527,KR6q,J38nB407,CA0006027,JB407,千山剩人禪師語錄,禪宗部類,
KR6q0528,KR6q,J38nB408,CA0006028,JB408,海幢阿字無禪師語錄,禪宗部類,
KR6q0529,KR6q,J38nB409,CA0006029,JB409,丹霞澹歸禪師語錄,禪宗部類,
KR6q0530,KR6q,J38nB410,CA0002046,JB410,蓮峰禪師語錄,禪宗部類,
KR6q0531,KR6q,J38nB411,CA0006030,JB411,德風禪師般若語錄,禪宗部類,
KR6q0532,KR6q,J38nB412,CA0006031,JB412,三塔主峰禪師語錄,禪宗部類,
KR6q0533,KR6q,J38nB413,CA0006032,JB413,黃蓮東巖禪師語錄,禪宗部類,
KR6q0534,KR6q,J38nB414,CA0006033,JB414,山鐸真在禪師語錄,禪宗部類,
KR6q0535,KR6q,J38nB415,CA0004976,JB415,大悲妙雲禪師語錄,禪宗部類,
KR6q0536,KR6q,J38nB417,CA0006034,JB417,天則能禪師語錄,禪宗部類,
KR6q0537,KR6q,J38nB418,CA0006035,JB418,晦嶽旭禪師語錄,禪宗部類,
KR6q0538,KR6q,J38nB419,CA0006036,JB419,華嚴不厭樂禪師語錄,禪宗部類,
KR6q0539,KR6q,J38nB420,CA0006037,JB420,三峰半水元禪師語錄,禪宗部類,
KR6q0540,KR6q,J38nB421,CA0001325,JB421,鶴峰禪師語錄,禪宗部類,
KR6q0541,KR6q,J38nB422,CA0002075,JB422,林我禪師語錄,禪宗部類,
KR6q0542,KR6q,J38nB423,CA0003087,JB423,石關禪師語錄,禪宗部類,
KR6q0543,KR6q,J38nB424,CA0006038,JB424,香嚴禪師語錄,禪宗部類,
KR6q0544,KR6q,J38nB427,CA0006040,JB427,青城竹浪生禪師語錄,禪宗部類,
KR6q0545,KR6q,J38nB428,CA0006041,JB428,密行忍禪師語錄,禪宗部類,
KR6q0546,KR6q,J38nB429,CA0001180,JB429,盛京奉天般若古林禪師語錄,禪宗部類,
KR6q0547,KR6q,J38nB430,CA0006042,JB430,玉泉其白富禪師語錄,禪宗部類,
